user_id,venue_id,venue_category_id,venue_category_name,latitude,longitude,timezone_offset,utc_time,poi_idx
1,4d4ac10da0ef54814b6ffff6,4bf58dd8d48988d157941735,American Restaurant,40.78401843692215,-73.97452399134636,-240,2012-04-07 17:42:24+00:00,3597
1,4db44994cda1c57c82583709,4bf58dd8d48988d1f1931735,General Entertainment,40.73939794092962,-73.99320973426613,-240,2012-04-08 18:20:29+00:00,3784
1,40f1d480f964a5205b0a1fe3,4bf58dd8d48988d143941735,Breakfast Spot,40.71992902385343,-74.00853182642739,-240,2012-04-09 16:20:52+00:00,253
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,2012-04-12 17:19:21+00:00,697
1,46ea2358f964a520cf4a1fe3,4bf58dd8d48988d11d941735,Bar,40.76066701799484,-73.99494767189026,-240,2012-04-14 01:11:20+00:00,559
1,40fb0f00f964a520d90a1fe3,4bf58dd8d48988d11b941735,Bar,40.76064468176889,-73.9860647444491,-240,2012-04-14 04:45:13+00:00,256
1,428d2880f964a520b5231fe3,4bf58dd8d48988d1fa931735,Hotel,40.75673068586622,-73.97406974625711,-240,2012-04-14 17:45:23+00:00,356
1,4e742aabc65bb91db3cadb79,4bf58dd8d48988d116941735,Bar,40.75730501775622,-73.96864018539301,-240,2012-04-14 22:07:43+00:00,4254
1,3fd66200f964a520fbe71ee3,4bf58dd8d48988d16c941735,Burger Joint,40.75881854506599,-73.96865740411552,-240,2012-04-14 23:15:07+00:00,212
1,3fd66200f964a520fbe71ee3,4bf58dd8d48988d16c941735,Burger Joint,40.75881854506599,-73.96865740411552,-240,2012-04-14 23:15:50+00:00,212
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,2012-04-19 19:02:25+00:00,697
1,4aab0204f964a520855820e3,4bf58dd8d48988d14e941735,American Restaurant,40.74131915864618,-74.00611595251165,-240,2012-04-19 22:51:19+00:00,1358
1,3fd66200f964a520e9e61ee3,4bf58dd8d48988d147941735,Diner,40.7337627,-74.006264,-240,2012-04-20 01:49:26+00:00,199
1,467ffefcf964a52019481fe3,4bf58dd8d48988d10c941735,French Restaurant,40.77917988484352,-73.95085242398278,-240,2012-04-21 00:15:18+00:00,537
1,4e691e82b9930387355c629d,4bf58dd8d48988d14e941735,American Restaurant,40.72516293205118,-73.992159523528,-240,2012-04-21 16:28:11+00:00,4214
1,49dc03d9f964a520445f1fe3,4bf58dd8d48988d116941735,Bar,40.729658,-73.998515,-240,2012-04-21 18:48:58+00:00,721
1,4d4ac10da0ef54814b6ffff6,4bf58dd8d48988d157941735,American Restaurant,40.78401843692215,-73.97452399134636,-240,2012-04-22 17:33:27+00:00,3597
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,2012-04-23 18:37:35+00:00,697
1,4d4ac10da0ef54814b6ffff6,4bf58dd8d48988d157941735,American Restaurant,40.78401843692215,-73.97452399134636,-240,2012-04-29 20:45:25+00:00,3597
1,4fa4a231e4b09571de93b9a7,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.759220487652186,-73.98880004882812,-240,2012-05-05 14:59:55+00:00,4896
1,412d2800f964a520df0c1fe3,4bf58dd8d48988d163941735,Park,40.7714256153356,-73.97350072860723,-240,2012-05-12 18:40:38+00:00,279
1,4fb62dcb4fc6cfd3cc2c1acc,4bf58dd8d48988d1f1931735,General Entertainment,40.6599524367078,-73.96886587142944,-240,2012-05-19 17:54:31+00:00,4921
1,3fd66200f964a52048e81ee3,4bf58dd8d48988d1e0931735,Coffee Shop,40.78588891408927,-73.97685908055269,-240,2012-05-26 01:12:48+00:00,71
1,3fd66200f964a520c5f11ee3,4bf58dd8d48988d14e941735,American Restaurant,40.719607,-73.986764,-240,2012-05-26 22:44:50+00:00,170
1,4de3e4effa7651589f21983d,4bf58dd8d48988d11e941735,Bar,40.721488,-73.995029,-240,2012-05-29 23:15:10+00:00,3888
1,470f3ff0f964a5208e4b1fe3,5032792091d4c4b30a586d5c,Concert Hall,40.76950686568525,-73.99265306590263,-240,2012-06-09 00:39:53+00:00,565
1,4d9885ae647d8cfa23ccf03d,4bf58dd8d48988d1f7941735,Flea Market,40.72059136642329,-73.96331906318665,-240,2012-06-10 19:44:25+00:00,3730
1,474d3e5df964a520a24c1fe3,4bf58dd8d48988d117941735,Beer Garden,40.71653437713537,-73.96144836446048,-240,2012-06-10 20:07:53+00:00,570
1,4d1829fae190721e1b3f2021,4bf58dd8d48988d16f941735,Hot Dog Joint,40.717006,-73.956565,-240,2012-06-10 23:18:56+00:00,3530
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,2012-06-11 18:05:49+00:00,697
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,2012-06-12 18:20:23+00:00,697
1,4cc9a5760f7bef3b5f9c7fdd,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.74588914242651,-73.98852104404719,-240,2012-06-16 21:29:30+00:00,3383
1,3fd66200f964a52074e71ee3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.75250498676928,-73.97758003761531,-240,2012-06-16 23:33:50+00:00,113
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,2012-07-02 18:16:36+00:00,697
1,4ad778a8f964a520030b21e3,4bf58dd8d48988d11e941735,Bar,40.73830503995525,-73.99300887473368,-240,2012-07-03 22:12:37+00:00,1519
1,49e17f24f964a520d1611fe3,4bf58dd8d48988d180941735,Movie Theater,40.774697291507216,-73.98194979831837,-240,2012-07-04 19:47:05+00:00,731
2,49cbb6f9f964a5200f591fe3,4bf58dd8d48988d1f6941735,Department Store,40.75831461619259,-73.9772837904573,-240,2012-04-04 15:36:09+00:00,674
2,4a1c91b1f964a520527b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.7371935817703,-73.99653553962708,-240,2012-04-12 23:21:29+00:00,890
2,4d48864b551db1f722e9a330,4bf58dd8d48988d175941735,Gym / Fitness Center,40.64668883996605,-73.91399171283997,-240,2012-04-14 14:41:33+00:00,3596
2,4a3df25ff964a520c2a21fe3,4bf58dd8d48988d164941735,Plaza,40.72988184075125,-73.99101957678795,-240,2012-04-18 12:40:43+00:00,941
2,4b8f50d9f964a520365133e3,4bf58dd8d48988d1fd931735,Subway,40.646098782777614,-73.9026689529419,-240,2012-04-18 17:26:41+00:00,2320
2,4a4d10fbf964a52082ad1fe3,4bf58dd8d48988d1fd931735,Subway,40.67837610578439,-73.90339851379395,-240,2012-04-20 00:44:53+00:00,996
2,4a478d19f964a520d2a91fe3,4e74f6cabd41c4836eac4c31,Ferry,40.6444055420497,-74.0729570388794,-240,2012-04-23 19:05:28+00:00,985
2,4d48864b551db1f722e9a330,4bf58dd8d48988d175941735,Gym / Fitness Center,40.64668883996605,-73.91399171283997,-240,2012-04-26 15:18:16+00:00,3596
2,4a43c0aef964a520c6a61fe3,4bf58dd8d48988d1df941735,Bridge,40.60679958140643,-74.04416981025437,-240,2012-04-29 01:01:09+00:00,974
2,4cbfbedea0c4f04d1e085731,4bf58dd8d48988d1fd931735,Subway,40.73977053760343,-74.00258123874664,-240,2012-05-04 12:27:53+00:00,3360
2,44d9e8dbf964a5208a361fe3,4bf58dd8d48988d1f5941735,Food & Drink Shop,40.72413519041223,-73.99778927450977,-240,2012-05-04 16:02:23+00:00,459
2,4a9efc7af964a520103c20e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.66144181812587,-73.84009838104248,-240,2012-05-04 19:59:06+00:00,1318
2,4b004499f964a520253c22e3,4bf58dd8d48988d1f6941735,Department Store,40.6523954512296,-73.86983119037848,-240,2012-05-04 20:45:17+00:00,1699
2,4d48864b551db1f722e9a330,4bf58dd8d48988d175941735,Gym / Fitness Center,40.64668883996605,-73.91399171283997,-240,2012-05-05 15:07:51+00:00,3596
2,4ad71c45f964a520b50821e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.74064691662654,-73.99104044018358,-240,2012-05-10 20:43:21+00:00,1515
2,49f75667f964a5208b6c1fe3,4bf58dd8d48988d1f6941735,Department Store,40.72212709991359,-73.99930899378225,-240,2012-05-10 22:17:53+00:00,803
2,4b8f50d9f964a520365133e3,4bf58dd8d48988d1fd931735,Subway,40.646098782777614,-73.9026689529419,-240,2012-05-11 02:56:54+00:00,2320
